"compartment","state","gene","donors","samples","cells","mean_expression","pct_expressing","aggregation","mean_expression_z"
"Colonic epithelium","Non ileal goblet","CXCL10",16,27,2885,0.0108763804648385,0.00670511458306859,"Sample-first; samples equal-weighted",-0.62629860896659
"Colonic epithelium","Non ileal goblet","CCL2",16,27,2885,0.0308772890312646,0.0296384898126167,"Sample-first; samples equal-weighted",-0.635514545581174
"Colonic epithelium","Non ileal goblet","NFKB1",16,27,2885,0.484596508744711,0.314950545280883,"Sample-first; samples equal-weighted",0.0496357233037914
"Colonic epithelium","Non ileal goblet","PLAUR",16,27,2885,0.469681610453347,0.208523575619504,"Sample-first; samples equal-weighted",-0.338704652536719
"Colonic epithelium","Non ileal goblet","ICAM1",16,27,2885,0.0539104955495737,0.0505564280094155,"Sample-first; samples equal-weighted",-0.771007297913315
"Colonic epithelium","Non ileal goblet","CXCL8",16,27,2885,0.583957441549363,0.157824197916705,"Sample-first; samples equal-weighted",-0.366672153427246
"Colonic epithelium","Non ileal goblet","OSM",16,27,2885,0.000339789330615019,0.000339789330615019,"Sample-first; samples equal-weighted",-0.366402872717657
"Colonic epithelium","Non ileal LGR5pos stem","IL1B",18,29,4322,0.0181358864117462,0.0165343892428039,"Sample-first; samples equal-weighted",-0.356541140775236
"Colonic epithelium","Non ileal LGR5pos stem","IL6",18,29,4322,0.00194199945770763,0.00194199945770763,"Sample-first; samples equal-weighted",-0.592867237009643
"Colonic epithelium","Non ileal LGR5pos stem","CXCL10",18,29,4322,0.0215358063059762,0.00880310574509516,"Sample-first; samples equal-weighted",-0.611639166187414
"Colonic epithelium","Non ileal LGR5pos stem","CCL2",18,29,4322,0.0228310948012346,0.0222164789963691,"Sample-first; samples equal-weighted",-0.637560872044847
"Colonic epithelium","Non ileal LGR5pos stem","NFKB1",18,29,4322,0.392551211286025,0.279940372906027,"Sample-first; samples equal-weighted",-0.284069888799392
"Colonic epithelium","Non ileal LGR5pos stem","PLAUR",18,29,4322,0.184909709858664,0.129131796347132,"Sample-first; samples equal-weighted",-0.542790072286005
"Colonic epithelium","Non ileal LGR5pos stem","ICAM1",18,29,4322,0.0647873192923145,0.0529917162521075,"Sample-first; samples equal-weighted",-0.762883924521783
"Colonic epithelium","Non ileal LGR5pos stem","CXCL8",18,29,4322,1.01324509004848,0.231344040308893,"Sample-first; samples equal-weighted",-0.256173725584994
"Colonic epithelium","Non ileal LGR5pos stem","OSM",18,29,4322,0.000992005931991752,0.000992005931991752,"Sample-first; samples equal-weighted",-0.362398865512695
"Colonic epithelium","Non ileal M like","IL1B",4,4,160,2.2086873270801,0.374586960433678,"Sample-first; samples equal-weighted",0.034947781361665
"Colonic epithelium","Non ileal M like","IL6",4,4,160,0.00862068965517241,0.00862068965517241,"Sample-first; samples equal-weighted",-0.571103123831565
"Colonic epithelium","Non ileal M like","CXCL10",4,4,160,0.00892857142857143,0.00892857142857143,"Sample-first; samples equal-weighted",-0.628977345658178
"Colonic epithelium","Non ileal M like","CCL2",4,4,160,0.0186073059360731,0.0186073059360731,"Sample-first; samples equal-weighted",-0.638635075660202
"Colonic epithelium","Non ileal M like","NFKB1",4,4,160,0.900101502575522,0.468516487842185,"Sample-first; samples equal-weighted",1.55602825096633
"Colonic epithelium","Non ileal M like","PLAUR",4,4,160,0.402403446026498,0.118111602222372,"Sample-first; samples equal-weighted",-0.386920408369166
"Colonic epithelium","Non ileal M like","ICAM1",4,4,160,0.694796095103133,0.374942078862721,"Sample-first; samples equal-weighted",-0.292360852078971
"Colonic epithelium","Non ileal M like","CXCL8",4,4,160,0.143398958544211,0.0620391614368941,"Sample-first; samples equal-weighted",-0.480071688482205
"Colonic epithelium","Non ileal M like","OSM",4,4,160,0,0,"Sample-first; samples equal-weighted",-0.368488865200951
"Colonic epithelium","Non ileal paneth","IL1B",3,3,105,0.0166666666666667,0.0166666666666667,"Sample-first; samples equal-weighted",-0.356803715414528
"Colonic epithelium","Non ileal paneth","IL6",3,3,105,0,0,"Sample-first; samples equal-weighted",-0.59919570782348
"Colonic epithelium","Non ileal paneth","CXCL10",3,3,105,0.195480225988701,0.0446327683615819,"Sample-first; samples equal-weighted",-0.372421003305229
"Colonic epithelium","Non ileal paneth","CCL2",3,3,105,0.0554106910039113,0.0497609734897871,"Sample-first; samples equal-weighted",-0.629275154849943
"Colonic epithelium","Non ileal paneth","NFKB1",3,3,105,0.346697088222512,0.214276401564537,"Sample-first; samples equal-weighted",-0.450311713496982
"Colonic epithelium","Non ileal paneth","PLAUR",3,3,105,0.209995654063451,0.142199043893959,"Sample-first; samples equal-weighted",-0.524811909966795
"Colonic epithelium","Non ileal paneth","ICAM1",3,3,105,0.105693176879618,0.0872229465449804,"Sample-first; samples equal-weighted",-0.732333318670119
"Colonic epithelium","Non ileal paneth","CXCL8",3,3,105,1.15108648413733,0.335397653194263,"Sample-first; samples equal-weighted",-0.220693419101326
"Colonic epithelium","Non ileal paneth","OSM",3,3,105,0.0166666666666667,0.0166666666666667,"Sample-first; samples equal-weighted",-0.266170933895356
"Colonic epithelium","Non ileal TA","IL1B",18,33,7765,0.027207976297831,0.0219672507809951,"Sample-first; samples equal-weighted",-0.354919803505956
"Colonic epithelium","Non ileal TA","IL6",18,33,7765,0.00206483496883614,0.00183869295164934,"Sample-first; samples equal-weighted",-0.592466948047669
"Colonic epithelium","Non ileal TA","CXCL10",18,33,7765,0.0259015792709875,0.0138326933654439,"Sample-first; samples equal-weighted",-0.60563510931594
"Colonic epithelium","Non ileal TA","CCL2",18,33,7765,0.0259757771958691,0.0255377863605669,"Sample-first; samples equal-weighted",-0.636761109247676
"Colonic epithelium","Non ileal TA","NFKB1",18,33,7765,0.466237564352121,0.301085637326814,"Sample-first; samples equal-weighted",-0.0169237093369417
"Colonic epithelium","Non ileal TA","PLAUR",18,33,7765,0.397187508327605,0.198097184849447,"Sample-first; samples equal-weighted",-0.390658476740525
"Colonic epithelium","Non ileal TA","ICAM1",18,33,7765,0.0480547004429827,0.0413821393566431,"Sample-first; samples equal-weighted",-0.775380707952886
"Colonic epithelium","Non ileal TA","CXCL8",18,33,7765,0.997665917522958,0.201005922302504,"Sample-first; samples equal-weighted",-0.260183796867437
"Colonic epithelium","Non ileal TA","OSM",18,33,7765,0.00119112626538322,0.00119112626538322,"Sample-first; samples equal-weighted",-0.361176450677085
"Colonic epithelium","Non ileal tuft","IL1B",7,8,265,0.00888480392156863,0.00888480392156863,"Sample-first; samples equal-weighted",-0.358194467077208
"Colonic epithelium","Non ileal tuft","IL6",7,8,265,0,0,"Sample-first; samples equal-weighted",-0.59919570782348
"Colonic epithelium","Non ileal tuft","CXCL10",7,8,265,0.00568181818181818,0.00568181818181818,"Sample-first; samples equal-weighted",-0.633442463587438
"Colonic epithelium","Non ileal tuft","CCL2",7,8,265,0.0113295318127251,0.0113295318127251,"Sample-first; samples equal-weighted",-0.640485975770176
"Colonic epithelium","Non ileal tuft","NFKB1",7,8,265,0.121911264505802,0.100487164562795,"Sample-first; samples equal-weighted",-1.26526144983926
"Colonic epithelium","Non ileal tuft","PLAUR",7,8,265,0.0240231825053254,0.0240231825053254,"Sample-first; samples equal-weighted",-0.658091457002486
"Colonic epithelium","Non ileal tuft","ICAM1",7,8,265,0,0,"Sample-first; samples equal-weighted",-0.811270438645369
"Colonic epithelium","Non ileal tuft","CXCL8",7,8,265,0.0319940476190476,0.0263122294372294,"Sample-first; samples equal-weighted",-0.50874725730925
"Colonic epithelium","Non ileal tuft","OSM",7,8,265,0,0,"Sample-first; samples equal-weighted",-0.368488865200951
"Colonic epithelium","Non ileal undiff enterocyte","IL1B",18,32,8585,0.111836204224457,0.0580920998377964,"Sample-first; samples equal-weighted",-0.339795295074762
"Colonic epithelium","Non ileal undiff enterocyte","IL6",18,32,8585,0.00197509952771257,0.00197509952771257,"Sample-first; samples equal-weighted",-0.59275937249602
"Colonic epithelium","Non ileal undiff enterocyte","CXCL10",18,32,8585,0.0108660910308702,0.00728527115027007,"Sample-first; samples equal-weighted",-0.626312759575707
"Colonic epithelium","Non ileal undiff enterocyte","CCL2",18,32,8585,0.0262500426069344,0.0261445928201734,"Sample-first; samples equal-weighted",-0.636691357442949
"Colonic epithelium","Non ileal undiff enterocyte","NFKB1",18,32,8585,0.471949104606373,0.299927937323069,"Sample-first; samples equal-weighted",0.00378319356000063
"Colonic epithelium","Non ileal undiff enterocyte","PLAUR",18,32,8585,0.852798213601156,0.264870396612519,"Sample-first; samples equal-weighted",-0.064139245616087
"Colonic epithelium","Non ileal undiff enterocyte","ICAM1",18,32,8585,0.0379229136678329,0.0349976115261082,"Sample-first; samples equal-weighted",-0.782947649281034
"Colonic epithelium","Non ileal undiff enterocyte","CXCL8",18,32,8585,1.16716085770581,0.150692343689801,"Sample-first; samples equal-weighted",-0.216555883315995
"Colonic epithelium","Non ileal undiff enterocyte","OSM",18,32,8585,0.000706588301815028,0.000706588301815028,"Sample-first; samples equal-weighted",-0.364151066001364
"Fibroblast/pericyte","NOTCH3hi MYH11pos pericyte","IL1B",12,19,1189,0.00514391736316786,0.00514391736316786,"Sample-first; samples equal-weighted",-0.358863027339887
"Fibroblast/pericyte","NOTCH3hi MYH11pos pericyte","IL6",12,19,1189,0.0588264108106706,0.0299995114343617,"Sample-first; samples equal-weighted",-0.407495744973047
"Fibroblast/pericyte","NOTCH3hi MYH11pos pericyte","CXCL10",12,19,1189,0.0339237952763045,0.00448909742055397,"Sample-first; samples equal-weighted",-0.594602506036476
"Fibroblast/pericyte","NOTCH3hi MYH11pos pericyte","CCL2",12,19,1189,1.00773431544308,0.269337933397927,"Sample-first; samples equal-weighted",-0.387078039175423
"Fibroblast/pericyte","NOTCH3hi MYH11pos pericyte","NFKB1",12,19,1189,0.13151010907135,0.11546454669255,"Sample-first; samples equal-weighted",-1.23046132001549
"Fibroblast/pericyte","NOTCH3hi MYH11pos pericyte","PLAUR",12,19,1189,0.0456851024050228,0.037401538886297,"Sample-first; samples equal-weighted",-0.642567165434135
"Fibroblast/pericyte","NOTCH3hi MYH11pos pericyte","ICAM1",12,19,1189,0.180064968754549,0.10870156587539,"Sample-first; samples equal-weighted",-0.676788625707654
"Fibroblast/pericyte","NOTCH3hi MYH11pos pericyte","CXCL8",12,19,1189,0.0439607227213679,0.0112698253700421,"Sample-first; samples equal-weighted",-0.505667041072122
"Fibroblast/pericyte","NOTCH3hi MYH11pos pericyte","OSM",12,19,1189,0.00151943612037311,0.00151943612037311,"Sample-first; samples equal-weighted",-0.359160931565697
"Fibroblast/pericyte","NOTCH3hi TNChi LOXL2pos pericyte","IL1B",9,15,785,0.0604125197162134,0.0288569767808255,"Sample-first; samples equal-weighted",-0.348985584992948
"Fibroblast/pericyte","NOTCH3hi TNChi LOXL2pos pericyte","IL6",9,15,785,0.349080242691574,0.133561130769897,"Sample-first; samples equal-weighted",0.538365952553332
"Fibroblast/pericyte","NOTCH3hi TNChi LOXL2pos pericyte","CXCL10",9,15,785,2.35468684021121,0.11970903492979,"Sample-first; samples equal-weighted",2.5970415438665
"Fibroblast/pericyte","NOTCH3hi TNChi LOXL2pos pericyte","CCL2",9,15,785,4.03231243123187,0.413926887342129,"Sample-first; samples equal-weighted",0.382139563934783
"Fibroblast/pericyte","NOTCH3hi TNChi LOXL2pos pericyte","NFKB1",9,15,785,0.686792808725438,0.427170589753099,"Sample-first; samples equal-weighted",0.782688273656544
"Fibroblast/pericyte","NOTCH3hi TNChi LOXL2pos pericyte","PLAUR",9,15,785,0.34477196246549,0.207751312037068,"Sample-first; samples equal-weighted",-0.428222747148942
"Fibroblast/pericyte","NOTCH3hi TNChi LOXL2pos pericyte","ICAM1",9,15,785,1.84658607615795,0.521371370526919,"Sample-first; samples equal-weighted",0.567855356809994
"Fibroblast/pericyte","NOTCH3hi TNChi LOXL2pos pericyte","CXCL8",9,15,785,1.76640996677427,0.174567848211028,"Sample-first; samples equal-weighted",-0.0623094598061624
"Fibroblast/pericyte","NOTCH3hi TNChi LOXL2pos pericyte","OSM",9,15,785,0,0,"Sample-first; samples equal-weighted",-0.368488865200951
"Fibroblast/pericyte","NOTCH3hi TNCint CCL19pos pericyte","IL1B",7,9,321,0.00555555555555556,0.00555555555555556,"Sample-first; samples equal-weighted",-0.358789460570691
"Fibroblast/pericyte","NOTCH3hi TNCint CCL19pos pericyte","IL6",7,9,321,0.327758932794338,0.102571187445302,"Sample-first; samples equal-weighted",0.468885352617065
"Fibroblast/pericyte","NOTCH3hi TNCint CCL19pos pericyte","CXCL10",7,9,321,0.116359447004608,0.014720942140297,"Sample-first; samples equal-weighted",-0.481232354821449
"Fibroblast/pericyte","NOTCH3hi TNCint CCL19pos pericyte","CCL2",7,9,321,3.88087784560051,0.485758184959109,"Sample-first; samples equal-weighted",0.343626374812879
"Fibroblast/pericyte","NOTCH3hi TNCint CCL19pos pericyte","NFKB1",7,9,321,0.271539025527027,0.192635978483736,"Sample-first; samples equal-weighted",-0.722793502450334
"Fibroblast/pericyte","NOTCH3hi TNCint CCL19pos pericyte","PLAUR",7,9,321,0.0641105255877089,0.0614004984874379,"Sample-first; samples equal-weighted",-0.629362350575492
"Fibroblast/pericyte","NOTCH3hi TNCint CCL19pos pericyte","ICAM1",7,9,321,0.676297548959331,0.285513421326757,"Sample-first; samples equal-weighted",-0.306176521164065
"Fibroblast/pericyte","NOTCH3hi TNCint CCL19pos pericyte","CXCL8",7,9,321,0.035038826349802,0.0306193975401292,"Sample-first; samples equal-weighted",-0.507963532773843
"Fibroblast/pericyte","NOTCH3hi TNCint CCL19pos pericyte","OSM",7,9,321,0,0,"Sample-first; samples equal-weighted",-0.368488865200951
"Fibroblast/pericyte","NOTCH3hi TNClo pericyte","IL1B",16,29,2429,0.00765452786093276,0.00555970170507092,"Sample-first; samples equal-weighted",-0.358414338402742
"Fibroblast/pericyte","NOTCH3hi TNClo pericyte","IL6",16,29,2429,0.126629511538639,0.0610243524706622,"Sample-first; samples equal-weighted",-0.18654308592797
"Fibroblast/pericyte","NOTCH3hi TNClo pericyte","CXCL10",16,29,2429,0.125417143350232,0.0209412433953947,"Sample-first; samples equal-weighted",-0.468775700657453
"Fibroblast/pericyte","NOTCH3hi TNClo pericyte","CCL2",16,29,2429,1.25439512344447,0.282452786229774,"Sample-first; samples equal-weighted",-0.324346700043659
"Fibroblast/pericyte","NOTCH3hi TNClo pericyte","NFKB1",16,29,2429,0.208658032836173,0.167380324584001,"Sample-first; samples equal-weighted",-0.950765389498401
"Fibroblast/pericyte","NOTCH3hi TNClo pericyte","PLAUR",16,29,2429,0.0763213699659248,0.0683349897371619,"Sample-first; samples equal-weighted",-0.620611292991449
"Fibroblast/pericyte","NOTCH3hi TNClo pericyte","ICAM1",16,29,2429,0.451314887459342,0.21892359697549,"Sample-first; samples equal-weighted",-0.47420518552528
"Fibroblast/pericyte","NOTCH3hi TNClo pericyte","CXCL8",16,29,2429,0.0908768707959479,0.0267597470069753,"Sample-first; samples equal-weighted",-0.493590847823189
"Fibroblast/pericyte","NOTCH3hi TNClo pericyte","OSM",16,29,2429,0.000545913296123557,0.000545913296123557,"Sample-first; samples equal-weighted",-0.365137462053056
"Myeloid","S100A8 A9hi mono","IL1B",15,22,1224,22.0519649690392,0.935835273577442,"Sample-first; samples equal-weighted",3.58128010275361
"Myeloid","S100A8 A9hi mono","IL6",15,22,1224,0.0469109851896475,0.0234353835527335,"Sample-first; samples equal-weighted",-0.446325015999776
"Myeloid","S100A8 A9hi mono","CXCL10",15,22,1224,1.32828645265743,0.165876572993535,"Sample-first; samples equal-weighted",1.1854779217622
"Myeloid","S100A8 A9hi mono","CCL2",15,22,1224,0.323911505900617,0.107295876436598,"Sample-first; samples equal-weighted",-0.560989415364548
"Myeloid","S100A8 A9hi mono","NFKB1",15,22,1224,0.989057575491879,0.528019768068102,"Sample-first; samples equal-weighted",1.87853403434079
"Myeloid","S100A8 A9hi mono","PLAUR",15,22,1224,4.10496781814522,0.842352832501944,"Sample-first; samples equal-weighted",2.26656963912012
"Myeloid","S100A8 A9hi mono","ICAM1",15,22,1224,1.53818492649411,0.607955282529313,"Sample-first; samples equal-weighted",0.337525459741544
"Myeloid","S100A8 A9hi mono","CXCL8",15,22,1224,5.84065540425946,0.524739626304434,"Sample-first; samples equal-weighted",0.986399295406265
"Myeloid","S100A8 A9hi mono","OSM",15,22,1224,0.425061283884581,0.225695947406446,"Sample-first; samples equal-weighted",2.24099460950928
"Fibroblast/pericyte","SOX6pos POSTNpos fibroblast","IL1B",14,23,1973,0.00704742678563867,0.00459693042209882,"Sample-first; samples equal-weighted",-0.358522837724503
"Fibroblast/pericyte","SOX6pos POSTNpos fibroblast","IL6",14,23,1973,0.109571534669543,0.0348185314714734,"Sample-first; samples equal-weighted",-0.242130593087529
"Fibroblast/pericyte","SOX6pos POSTNpos fibroblast","CXCL10",14,23,1973,0.172991605118205,0.0360238443298217,"Sample-first; samples equal-weighted",-0.403348621335209
"Fibroblast/pericyte","SOX6pos POSTNpos fibroblast","CCL2",14,23,1973,3.32060507522429,0.462770640073025,"Sample-first; samples equal-weighted",0.201136526305756
"Fibroblast/pericyte","SOX6pos POSTNpos fibroblast","NFKB1",14,23,1973,0.266702131224911,0.208525095249394,"Sample-first; samples equal-weighted",-0.740329420290032
"Fibroblast/pericyte","SOX6pos POSTNpos fibroblast","PLAUR",14,23,1973,0.236916299574913,0.177730674916717,"Sample-first; samples equal-weighted",-0.505518885522827
"Fibroblast/pericyte","SOX6pos POSTNpos fibroblast","ICAM1",14,23,1973,1.725441415813,0.428608338822945,"Sample-first; samples equal-weighted",0.477378271435767
"Fibroblast/pericyte","SOX6pos POSTNpos fibroblast","CXCL8",14,23,1973,0.826011755706501,0.107195538909731,"Sample-first; samples equal-weighted",-0.304367492996623
"Fibroblast/pericyte","SOX6pos POSTNpos fibroblast","OSM",14,23,1973,0.00160392364793213,0.00160392364793213,"Sample-first; samples equal-weighted",-0.358642256223239
"Fibroblast/pericyte","SOX6pos POSTNpos NRG1hi NPYpos fibroblast","IL1B",10,15,800,0.0114122376854644,0.011013036088658,"Sample-first; samples equal-weighted",-0.357742771535332
"Fibroblast/pericyte","SOX6pos POSTNpos NRG1hi NPYpos fibroblast","IL6",10,15,800,0.0560932857049901,0.0135577604890525,"Sample-first; samples equal-weighted",-0.416402288377689
"Fibroblast/pericyte","SOX6pos POSTNpos NRG1hi NPYpos fibroblast","CXCL10",10,15,800,0.135853609870676,0.0456153602396305,"Sample-first; samples equal-weighted",-0.454422884093657
"Fibroblast/pericyte","SOX6pos POSTNpos NRG1hi NPYpos fibroblast","CCL2",10,15,800,2.75658673759422,0.35962922526839,"Sample-first; samples equal-weighted",0.0576940965939143
"Fibroblast/pericyte","SOX6pos POSTNpos NRG1hi NPYpos fibroblast","NFKB1",10,15,800,0.356476820079608,0.238748916588185,"Sample-first; samples equal-weighted",-0.414855785864808
"Fibroblast/pericyte","SOX6pos POSTNpos NRG1hi NPYpos fibroblast","PLAUR",10,15,800,0.374743601679196,0.229306569464683,"Sample-first; samples equal-weighted",-0.406743189100097
"Fibroblast/pericyte","SOX6pos POSTNpos NRG1hi NPYpos fibroblast","ICAM1",10,15,800,0.801691785075667,0.284750112346005,"Sample-first; samples equal-weighted",-0.212525633256759
"Fibroblast/pericyte","SOX6pos POSTNpos NRG1hi NPYpos fibroblast","CXCL8",10,15,800,0.517062792115402,0.0751023557471153,"Sample-first; samples equal-weighted",-0.383890803018853
"Fibroblast/pericyte","SOX6pos POSTNpos NRG1hi NPYpos fibroblast","OSM",10,15,800,0.000399201596806387,0.000399201596806387,"Sample-first; samples equal-weighted",-0.366038136307404
"Fibroblast/pericyte","THY1pos FAPpos PDPNpos fibroblast","IL1B",8,11,656,0.275412550239657,0.0624483426251939,"Sample-first; samples equal-weighted",-0.310561410766141
"Fibroblast/pericyte","THY1pos FAPpos PDPNpos fibroblast","IL6",8,11,656,1.11473826335179,0.247653910982425,"Sample-first; samples equal-weighted",3.03344617407307
"Fibroblast/pericyte","THY1pos FAPpos PDPNpos fibroblast","CXCL10",8,11,656,0.61732984115373,0.0738054961629877,"Sample-first; samples equal-weighted",0.20773034697323
"Fibroblast/pericyte","THY1pos FAPpos PDPNpos fibroblast","CCL2",8,11,656,14.1589704401097,0.787222013057497,"Sample-first; samples equal-weighted",2.95757431975834
"Fibroblast/pericyte","THY1pos FAPpos PDPNpos fibroblast","NFKB1",8,11,656,0.654899757529226,0.427092701198904,"Sample-first; samples equal-weighted",0.667061615205608
"Fibroblast/pericyte","THY1pos FAPpos PDPNpos fibroblast","PLAUR",8,11,656,0.64636299361919,0.389483050644095,"Sample-first; samples equal-weighted",-0.212083682665794
"Fibroblast/pericyte","THY1pos FAPpos PDPNpos fibroblast","ICAM1",8,11,656,3.50532181788226,0.666688455105388,"Sample-first; samples equal-weighted",1.8066848263874
"Fibroblast/pericyte","THY1pos FAPpos PDPNpos fibroblast","CXCL8",8,11,656,6.52989009203996,0.422923143990563,"Sample-first; samples equal-weighted",1.16380796225321
"Fibroblast/pericyte","THY1pos FAPpos PDPNpos fibroblast","OSM",8,11,656,0.00171526586620926,0.00171526586620926,"Sample-first; samples equal-weighted",-0.357958717896773
